Year,pos,player,WOE,WAR
2022,QB, Lamar Jackson,0.2782782782782783,1.243125478419596
2022,QB, Marcus Mariota,-0.33483483483483484,0.7104162986515927
2022,QB, Baker Mayfield,-0.9064064064064065,-0.02196313961019858
2022,QB, Derek Carr,-0.44294294294294295,0.7631160572337041
2022,QB, Jameis Winston,-0.08258258258258258,0.15862921745274686
2022,QB, Ryan Tannehill,-0.5235235235235235,0.44132367661779426
2022,QB, Matt Ryan,-0.43543543543543545,0.5294117647058822
2022,QB, Kirk Cousins,0.0970970970970971,1.383560030618854
2022,QB, Kyler Murray,0.11261261261261261,0.9970558794088205
2022,QB, Daniel Jones,0.01701701701701702,1.303479950538774
2022,QB, Russell Wilson,-0.5095095095095095,0.6161455573220278
2022,QB, Jared Goff,-0.05105105105105105,1.2354118824707059
2022,QB, Davis Mills,-0.914914914914915,0.21074015191662232
2022,QB, Geno Smith,0.2222222222222222,1.5086851557439793
2022,QB, Joe Flacco,-0.24124124124124124,0.080374492139198
2022,QB, Justin Fields,0.43993993993993996,1.645998940116587
2022,QB, Trevor Lawrence,0.11611611611611612,1.4025790496378732
2022,QB, Tua Tagovailoa,0.06756756756756757,1.1128187010539952
2022,QB, Matthew Stafford,-0.481981981981982,0.24165341812400637
2022,QB, Mitchell Trubisky,-0.5570570570570571,0.005770476358711529
2022,QB, Mac Jones,-0.9104104104104104,0.13484072307601724
2022,QB, Tom Brady,-0.14814814814814814,1.1383147853736089
2022,QB, Trey Lance,-0.25125125125125125,-0.09044338456103163
2022,QB, Jacoby Brissett,-0.8748748748748749,0.25078019195666235
2022,QB, Aaron Rodgers,-0.6436436436436437,0.6428192898781133
2022,QB, Dak Prescott,0.13663663663663664,1.0210799034328446
2022,QB, Jordan Love,-0.8208208208208209,-0.4992050874403816
2022,QB, Cooper Rush,-0.8883883883883884,-0.3255608549726198
2022,QB, Trace McSorley,-0.6776776776776777,-0.3560619442972385
2022,QB, Jeff Driskel,-1.2162162162162162,-0.7337926161455574
2022,QB, Jimmy Garoppolo,-0.42992992992992995,0.45451333686627793
2022,QB, Malik Willis,-1.2877877877877877,-0.724960254372019
2022,QB, Case Keenum,-0.4494494494494494,-0.2886415827592298
2022,QB, Teddy Bridgewater,-0.5680680680680681,-0.16604840134251903
2022,QB, C.J. Beathard,-0.8728728728728729,-0.5512571394924336
2022,QB, Kenny Pickett,-0.8908908908908909,0.07395630925042684
2022,QB, Zach Wilson,-0.7312312312312312,-0.007595831125242869
2022,QB, Andy Dalton,-0.7892892892892893,0.2559618441971383
2022,QB, Bailey Zappe,-0.3283283283283283,-0.006712594947889061
2022,QB, Tyrod Taylor,-0.3103103103103103,-0.14950244362009069
2022,QB, Brian Hoyer,-0.2097097097097097,-0.1293057763645999
2022,QB, Skylar Thompson,-1.13013013013013,-0.6477065300594712
2022,QB, P.J. Walker,-0.8818818818818819,-0.399458281811223
2022,QB, Brock Purdy,-0.6196196196196196,0.023611847141258857
2022,QB, Jacob Eason,-0.1966966966966967,-0.11629276335158689
2022,QB, Taylor Heinicke,-0.35185185185185186,0.3717835482541365
2022,QB, Brett Rypien,-0.6236236236236237,-0.3020078902431844
2022,QB, Chad Henne,-0.23473473473473475,-0.15433080138962493
2022,QB, Sam Ehlinger,-0.3768768768768769,-0.13566507684154744
2022,QB, Jarrett Stidham,-0.04504504504504504,0.11576282164517458
2022,QB, Gardner Minshew,-0.6301301301301301,-0.22811046340458102
2022,QB, Trevor Siemian,-0.33733733733733734,-0.17652947064711771
2022,QB, Brandon Allen,-0.2107107107107107,-0.1303067773656009
2022,QB, Nick Mullens,-0.6651651651651652,-0.4239533651298358
2022,QB, Colt McCoy,-0.4314314314314314,-0.10981569805099217
2022,QB, John Wolford,-0.17417417417417416,-0.013366307483954537
2022,QB, Bryce Perkins,-0.9084084084084084,-0.5063887416828594
2022,QB, Chase Daniel,-0.45345345345345345,-0.2926455867632338
2022,QB, Mike White,-0.04804804804804805,0.2735676853323912
2022,QB, Sam Darnold,0.026526526526526525,0.4285461932520756
2022,QB, Kyle Allen,-0.13013013013013014,0.030677736560089486
2022,QB, Tyler Huntley,-0.486986986986987,-0.08496732026143794
2022,QB, Deshaun Watson,-0.32182182182182184,0.08019784490372722
2022,QB, Nate Sudfeld,-0.46046046046046046,-0.29965259377024084
2022,QB, Josh Johnson,-0.22872872872872874,-0.14832479538361892
2022,QB, Anthony Brown,-0.23873873873873874,-0.15833480539362893
2022,QB, Desmond Ridder,-0.3928928928928929,-0.15168109285756348
2022,QB, Nathan Peterman,-0.45245245245245247,-0.29164458576223284
2022,QB, Chris Streveler,-0.09259259259259259,-0.012188659247482775
2022,QB, Nick Foles,-0.3283283283283283,-0.1675204616381087
2022,QB, Joshua Dobbs,-0.04054054054054054,0.03986339280456927
2022,QB, David Blough,-0.06956956956956957,0.010834363775540243
2022,RB, Saquon Barkley,0.8368368368368369,1.847259023729612
2022,RB, Jonathan Taylor,0.08958958958958958,0.7842548430783726
2022,RB, D'Andre Swift,-0.011511511511511512,0.8094565153388683
2022,RB, Cordarrelle Patterson,-0.1921921921921922,0.5656244479773892
2022,RB, Kareem Hunt,-1.065065065065065,-0.054642878172289855
2022,RB, Clyde Edwards-Helaire,-0.3793793793793794,0.2521344874286051
2022,RB, Dontrell Hilliard,-0.8503503503503503,-0.1556850968615674
2022,RB, James Robinson,-0.575075075075075,0.11959017841370789
2022,RB, Joe Mixon,0.26876876876876876,1.0897367956191486
2022,RB, AJ Dillon,-0.5435435435435435,0.4668786433492317
2022,RB, Miles Sanders,0.04904904904904905,1.0594712359418241
2022,RB, Antonio Gibson,-0.477977977977978,0.46929282223399876
2022,RB, Javonte Williams,-0.18018018018018017,0.07242536654301363
2022,RB, Jamaal Williams,0.03203203203203203,1.0424542189248072
2022,RB, Nick Chubb,0.7057057057057057,1.7161278925984809
2022,RB, Leonard Fournette,0.06856856856856856,1.0158393687805454
2022,RB, James Conner,0.2927927927927928,1.1137608196431725
2022,RB, Christian McCaffrey,1.3553553553553555,2.3657775422481304
2022,RB, Michael Carter,-0.9674674674674675,-0.02019666725549074
2022,RB, Dalvin Cook,0.2552552552552553,1.2656774421480304
2022,RB, Isiah Pacheco,-0.9459459459459459,0.06447624094682924
2022,RB, Khalil Herbert,-0.44844844844844844,0.30936819172113295
2022,RB, Kenneth Gainwell,-1.5465465465465464,-0.5361243596537713
2022,RB, Brandon Bolden,-0.963963963963964,-0.4587528705175764
2022,RB, Darrell Henderson,-0.6676676676676677,-0.03615380085968323
2022,RB, Najee Harris,-0.04804804804804805,0.9623741388447271
2022,RB, Rex Burkhead,-1.5155155155155156,-0.6313961019843373
2022,RB, Austin Ekeler,1.5175175175175175,2.5279397044102927
2022,RB, Breece Hall,0.23873873873873874,0.6807984455043279
2022,RB, Aaron Jones,0.24324324324324326,1.2536654301360184
2022,RB, Ty Montgomery,-0.032532532532532535,0.030618854148265914
2022,RB, Chase Edmonds,-1.075075075075075,-0.31725843490549366
2022,RB, Nyheim Hines,-1.529029029029029,-0.5817582288170522
2022,RB, Melvin Gordon,-0.4624624624624625,0.16905140434552202
2022,RB, Derrick Henry,1.2487487487487487,2.1960195489607255
2022,RB, Zander Horvath,-1.112112112112112,-0.6069010186657244
2022,RB, Josh Jacobs,1.162162162162162,2.1725843490549375
2022,RB, Rashaad Penny,-0.14264264264264265,0.1731142907613496
2022,RB, Eno Benjamin,-0.7452452452452453,-0.05057999175646233
2022,RB, Travis Etienne,-0.06106106106106106,0.9493611258317142
2022,RB, Devin Singletary,-0.1906906906906907,0.7565801095212861
2022,RB, Boston Scott,-1.3423423423423424,-0.584525702172761
2022,RB, Damien Harris,-0.5985985985985987,0.03291526820938584
2022,RB, Zack Moss,-1.2592592592592593,-0.5014426190896779
2022,RB, David Montgomery,-0.26176176176176175,0.6855090384502149
2022,RB, Jerick McKinnon,-0.22522522522522523,0.7851969616675499
2022,RB, Alvin Kamara,-0.01901901901901902,0.8651003945121593
2022,RB, Ezekiel Elliott,0.018018018018018018,0.9021374315491963
2022,RB, Samaje Perine,-0.7802802802802803,0.16699051993169645
2022,RB, Kenyan Drake,-0.6511511511511512,0.043514102337631755
2022,RB, Joshua Kelley,-1.0795795795795795,-0.38491432609079657
2022,RB, Dameon Pierce,-0.07857857857857858,0.7423894482718012
2022,RB, J.D. McKissic,-0.7107107107107107,-0.2054996172643231
2022,RB, Elijah Mitchell,-0.3303303303303303,-0.07772478360713653
2022,RB, Jeff Wilson,-0.48598598598598597,0.46128481422599077
2022,RB, Raheem Mostert,-0.45395395395395394,0.4933168462580228
2022,RB, Rhamondre Stevenson,0.14514514514514515,1.1555673320379203
2022,RB, Alexander Mattison,-1.5205205205205206,-0.5100983336277454
2022,RB, Tony Pollard,0.5990990990990991,1.5463698993110757
2022,RB, Rachaad White,-0.8203203203203203,0.12695047989165642
2022,RB, Mark Ingram,-0.9309309309309309,-0.29941706412294644
2022,RB, Matt Breida,-2.004004004004004,-0.9935818171112287
2022,RB, Justice Hill,-1.3563563563563563,-0.5985397161867749
2022,RB, Avery Williams,-1.6866866866866868,-0.8025672731555085
2022,RB, Alec Ingold,-1.4244244244244244,-0.666607784254843
2022,RB, Sony Michel,-1.3013013013013013,-0.6697874344933168
2022,RB, Patrick Ricard,-1.6896896896896898,-0.9318730495201084
2022,RB, Mike Davis,-0.7282282282282282,-0.41247129482423595
2022,RB, C.J. Ham,-0.9629629629629629,-0.4577518695165753
2022,RB, Troy Hairston,-0.8228228228228228,-0.4439145027380321
2022,RB, Mike Boone,-0.970970970970971,-0.46575987752458337
2022,RB, Jaylen Warren,-1.3738738738738738,-0.4266030736618971
2022,RB, Jakob Johnson,-0.7362362362362362,-0.420479302832244
2022,RB, D'Onta Foreman,-0.8353353353353353,0.11193546487664141
2022,RB, Chuba Hubbard,-0.9359359359359359,-0.17811929576635455
2022,RB, James Cook,-1.1116116116116117,-0.16434081139963497
2022,RB, Travis Homer,-0.7337337337337337,-0.22852264028734615
2022,RB, Damien Williams,-0.15565565565565564,-0.0925042689748572
2022,RB, Ameer Abdullah,-1.3163163163163163,-0.5584996761467349
2022,RB, Cam Akers,-0.5255255255255256,0.35859388800565273
2022,RB, Demetric Felton,-0.6236236236236237,-0.37101807690042987
2022,RB, Kyle Juszczyk,-1.3633633633633633,-0.6055467231937819
2022,RB, Darrel Williams,-0.53003003003003,-0.21427309662603777
2022,RB, Hassan Haskins,-0.6866866866866866,-0.30777836660189595
2022,RB, Craig Reynolds,-0.5935935935935935,-0.21468527350880284
2022,RB, Tyrion Davis-Price,-0.5465465465465466,-0.29394099982335276
2022,RB, Tyler Allgeier,-0.6191191191191191,0.32815168109285764
2022,RB, Tony Jones,-0.40790790790790793,-0.21845374786551258
2022,RB, Kenneth Walker,0.001001001001001001,0.8851204145321793
2022,RB, Dwayne Washington,-0.33383383383383386,-0.1443796737914385
2022,RB, Gary Brightwell,-0.8353353353353353,-0.3932756285697462
2022,RB, Michael Burton,-0.8508508508508509,-0.4719425307660602
2022,RB, Ty Johnson,-0.9614614614614615,-0.39309898133427545
2022,RB, Adam Prentice,-0.7092092092092092,-0.3934522758052169
2022,RB, Caleb Huntley,-1.2572572572572573,-0.49944061708767595
2022,RB, Derek Watt,-1.2157157157157157,-0.6473532355885296
2022,RB, Zamir White,-1.4534534534534536,-0.8219395866454691
2022,RB, DeeJay Dallas,-1.038038038038038,-0.4065241712300536
2022,RB, Deon Jackson,-0.9474474474474475,-0.2527821939586645
2022,RB, J.K. Dobbins,-0.2082082082082082,0.2970028852381794
2022,RB, Trestan Ebner,-0.8158158158158159,-0.43690749573102516
2022,RB, Chris Evans,-0.4994994994994995,-0.24689395277630571
2022,RB, Jordan Mason,-0.6801801801801802,-0.23812047341459108
2022,RB, Jonathan Williams,-0.7147147147147147,-0.335806394629924
2022,RB, JaMycal Hasty,-1.2257257257257257,-0.40475769887534585
2022,RB, Latavius Murray,-0.25725725725725723,0.5005593829123242
2022,RB, Justin Jackson,-1.0865865865865867,-0.39192133309780375
2022,RB, Trey Sermon,-0.12362362362362363,-0.06047223694282518
2022,RB, Keith Smith,-0.26426426426426425,-0.13796149090266735
2022,RB, Tevin Coleman,-0.015015015015015015,0.11128775834658189
2022,RB, Phillip Lindsay,-0.33883883883883886,-0.14938467879644352
2022,RB, Myles Gaskin,-0.21421421421421422,-0.08791144085261732
2022,RB, Brian Robinson Jr.,-0.4864864864864865,0.2713301536830949
2022,RB, Devine Ozigbo,-0.45495495495495497,-0.2655007949125596
2022,RB, Malcolm Brown,-0.8633633633633634,-0.42130365659777425
2022,RB, D'Ernest Johnson,-0.42592592592592593,-0.23647176588353058
2022,RB, Ronnie Rivers,-0.2072072072072072,-0.0809044338456103
2022,RB, Keaontay Ingram,-1.2067067067067068,-0.6383442265795207
2022,RB, Kevin Harris,-0.6591591591591591,-0.3434022257551669
2022,RB, Pierre Strong Jr.,-0.29429429429429427,-0.04168874757110047
2022,RB, Gus Edwards,-0.46846846846846846,0.036742624977919136
2022,RB, Dare Ogunbowale,-1.182182182182182,-0.5506683153741976
2022,RB, Raheem Blackshear,-0.9344344344344344,-0.36607195430724837
2022,RB, Isaiah Spiller,-0.6481481481481481,-0.3323912147441559
2022,RB, Malik Davis,-0.4019019019019019,-0.08614496849790965
2022,RB, Spencer Brown,-0.25725725725725723,-0.13095448389566033
2022,RB, Salvon Ahmed,-0.6161161161161162,-0.3003591827121239
2022,RB, Jordan Wilkins,-0.4894894894894895,-0.2368839427662957
2022,RB, J.J. Taylor,-0.11661661661661661,-0.05346522993581816
2022,RB, Kylin Hill,-0.13063063063063063,-0.06747924394983218
2022,RB, Ke'Shawn Vaughn,-0.5455455455455456,-0.2929399988223518
2022,RB, Kyren Williams,-0.9229229229229229,-0.4177118294765353
2022,RB, Duke Johnson,-0.14464464464464463,-0.08149325796384618
2022,RB, Jordan Howard,-0.15065065065065064,-0.08749926396985219
2022,RB, David Johnson,-0.3918918918918919,-0.20243773184949654
2022,RB, Kene Nwangwu,-0.11361361361361362,-0.05046222693281517
2022,RB, Trayveon Williams,-0.5595595595595596,-0.3069540128363658
2022,RB, Jason Cabinda,-0.6216216216216216,-0.3690160748984278
2022,RB, Benny Snell,-0.23673673673673673,-0.04728257669434138
2022,RB, Zonovan Knight,-0.35735735735735735,0.021550962727433343
2022,RB, Darrynton Evans,-0.3358358358358358,-0.14638167579344047
2022,RB, Anthony McFarland Jr.,-0.11061061061061062,-0.04745922392981217
2022,RB, Ronald Jones,-0.5325325325325325,-0.2799269858093387
2022,RB, Marlon Mack,-0.28378378378378377,0.031973149620208474
2022,RB, Corey Clement,-0.3638638638638639,-0.17440970382146853
2022,RB, Snoop Conner,-0.6551551551551551,-0.33939822175116285
2022,RB, Khari Blasingame,-0.12562562562562563,-0.062474238944827176
2022,RB, Julius Chestnut,-0.3768768768768769,-0.18742271683448153
2022,RB, Patrick Taylor,-0.5605605605605606,-0.3079550138373668
2022,RB, Jerome Ford,-0.2912912912912913,-0.16498851792969438
2022,RB, Royce Freeman,-0.25675675675675674,-0.0673025967143614
2022,RB, Giovani Bernard,-0.15665665665665665,-0.0935052699758582
2022,RB, Jonathan Ward,-0.0965965965965966,-0.03344520991579815
2022,RB, Larry Rountree III,-0.12262262262262262,-0.05947123594182417
2022,RB, Godwin Igwebuike,-0.13263263263263264,-0.06948124595183419
2022,WR, Justin Jefferson,1.3213213213213213,2.1772360595890006
2022,WR, Cooper Kupp,0.7952952952952953,1.276747335570865
2022,WR, Davante Adams,1.17017017017017,2.0260849084378494
2022,WR, Ja'Marr Chase,0.6081081081081081,1.1965494906671377
2022,WR, Michael Pittman Jr.,-0.22172172172172172,0.5806983454042276
2022,WR, Stefon Diggs,0.8063063063063063,1.6087263734322557
2022,WR, A.J. Brown,0.6366366366366366,1.492551374904316
2022,WR, Michael Thomas,0.07757757757757758,0.23806159100276747
2022,WR, Devin Duvernay,-1.002002002002002,-0.2530766060177825
2022,WR, Chosen Anderson,-1.1591591591591592,-0.5172231054583997
2022,WR, Jerry Jeudy,-0.12112112112112113,0.6278042748630983
2022,WR, Curtis Samuel,-0.46546546546546547,0.3904492728022139
2022,WR, Gabe Davis,-0.2982982982982983,0.4506270976859212
2022,WR, Jahan Dotson,-0.3188188188188188,0.26962256374021076
2022,WR, Amon-Ra St. Brown,0.35485485485485485,1.1572749219808043
2022,WR, Jaylen Waddle,0.2912912912912913,1.1472060295589706
2022,WR, Mike Evans,0.01951951951951952,0.8219395866454688
2022,WR, Jarvis Landry,-0.8333333333333334,-0.3518812930577637
2022,WR, Christian Kirk,0.07207207207207207,0.9279868103397515
2022,WR, Sterling Shepard,-0.15665665665665665,0.003827356768533241
2022,WR, Tyreek Hill,1.12012012012012,1.9760348583877994
2022,WR, DeAndre Carter,-1.0955955955955956,-0.29317552846964623
2022,WR, Deebo Samuel,-0.011011011011011011,0.6309250426897486
2022,WR, D.J. Chark,-0.5005005005005005,0.034446210916799114
2022,WR, Rashod Bateman,-0.29429429429429427,0.026673732556085517
2022,WR, Terry McLaurin,-0.1921921921921922,0.6637225460754872
2022,WR, Marquise Brown,-0.08358358358358359,0.5048577989754459
2022,WR, Brandin Cooks,-0.6576576576576577,-0.015721603956898145
2022,WR, Dante Pettis,-1.1676676676676676,-0.47223694282517814
2022,WR, Tyler Boyd,-0.6501501501501501,0.15226991697579928
2022,WR, JuJu Smith-Schuster,-0.44594594594594594,0.35647412118000343
2022,WR, Corey Davis,-0.7817817817817818,-0.13984572808102225
2022,WR, Julio Jones,-0.7907907907907908,-0.2558440793734912
2022,WR, Drake London,-0.7117117117117117,0.14420302655596773
2022,WR, Greg Dortch,-0.45045045045045046,0.0844962609668492
2022,WR, Kyle Philips,-0.4024024024024024,-0.18842371783548253
2022,WR, Zay Jones,-0.36186186186186187,0.4405582052640875
2022,WR, Noah Brown,-0.8958958958958959,-0.14697049991167643
2022,WR, Courtland Sutton,-0.5285285285285285,0.22039686745569098
2022,WR, Mecole Hardman,-0.1031031031031031,0.3248542660307366
2022,WR, Diontae Johnson,-0.7467467467467468,0.1091679915209326
2022,WR, Donovan Peoples-Jones,-0.7347347347347347,0.12118000353294467
2022,WR, Isaiah McKenzie,-0.8668668668668669,-0.11794147088264739
2022,WR, Keenan Allen,0.06356356356356356,0.5450156038391332
2022,WR, Richie James,-0.9664664664664665,-0.16404639934051712
2022,WR, Equanimeous St. Brown,-1.602102102102102,-0.7996820349761526
2022,WR, Jauan Jennings,-1.384884884884885,-0.5824648177589355
2022,WR, Jakobi Meyers,-0.1996996996996997,0.49573102514278977
2022,WR, Chase Claypool,-1.107107107107107,-0.35818171112288755
2022,WR, Elijah Moore,-1.1126126126126126,-0.4171818877701231
2022,WR, Garrett Wilson,-0.34434434434434436,0.511570393923335
2022,WR, DK Metcalf,-0.13913913913913914,0.7167755991285403
2022,WR, Treylon Burks,-0.7527527527527528,-0.21780604133545312
2022,WR, Olamide Zaccheaus,-1.2127127127127126,-0.41029264558676326
2022,WR, Romeo Doubs,-0.7757757757757757,-0.13383972207501615
2022,WR, D.J. Moore,-0.28928928928928926,0.5666254489783902
2022,WR, Braxton Berrios,-1.6991991991991993,-0.8967791320732499
2022,WR, Ashton Dulin,-0.6021021021021021,-0.2276394041099924
2022,WR, Marquez Valdes-Scantling,-1.2102102102102101,-0.35429547194253075
2022,WR, Marvin Jones,-1.1876876876876876,-0.38526762056173824
2022,WR, Brandon Aiyuk,-0.12512512512512514,0.7307896131425542
2022,WR, Chris Olave,-0.21021021021021022,0.5387151857740092
2022,WR, KhaDarel Hodge,-0.9534534534534534,-0.4720014131778838
2022,WR, Parris Campbell,-1.003003003003003,-0.14708826473532366
2022,WR, Adam Thielen,-0.6166166166166166,0.2392981216510628
2022,WR, Christian Watson,-0.26576576576576577,0.4296649590767237
2022,WR, Chris Godwin,-0.07007007007007007,0.6788553259141494
2022,WR, Kendrick Bourne,-1.533033033033033,-0.7306129659070837
2022,WR, Chris Moore,-1.0760760760760761,-0.32715068009185666
2022,WR, Mike Strachan,-0.6591591591591591,-0.3916858034505093
2022,WR, Ben Skowronek,-1.3203203203203204,-0.571394924336101
2022,WR, Anthony Schwartz,-0.6676676676676677,-0.34669964081728794
2022,WR, Nelson Agholor,-1.0925925925925926,-0.3971618677501031
2022,WR, Jamison Crowder,-0.4964964964964965,-0.2825178119295767
2022,WR, Tyler Lockett,0.0935935935935936,0.896013660719543
2022,WR, CeeDee Lamb,0.5175175175175175,1.3734322557851968
2022,WR, Cedrick Wilson,-1.0715715715715717,-0.590119531296002
2022,WR, Tee Higgins,0.23673673673673673,0.9321674615792261
2022,WR, Nico Collins,-0.45545545545545546,0.0794912559618442
2022,WR, Hunter Renfrow,-0.7662662662662663,-0.2848142259906966
2022,WR, Skyy Moore,-1.7812812812812813,-0.9788612141553319
2022,WR, Josh Reynolds,-0.6001001001001001,-0.011658717541070507
2022,WR, Sammy Watkins,-0.8088088088088088,-0.3808514396749691
2022,WR, Amari Cooper,0.22522522522522523,1.0811399634929046
2022,WR, Kenny Golladay,-0.6911911911911912,-0.4237178354825414
2022,WR, Marquise Goodwin,-0.8088088088088088,-0.16687275510804922
2022,WR, K.J. Osborn,-0.8538538538538538,0.00206088441382557
2022,WR, Demarcus Robinson,-1.1086086086086087,-0.3061885414826593
2022,WR, Cody Hollister,-0.5315315315315315,-0.3175528469646117
2022,WR, Byron Pringle,-0.6951951951951952,-0.3207324972030855
2022,WR, Dennis Houston,-0.2902902902902903,-0.1833009480068304
2022,WR, Ray-Ray McCloud,-1.5405405405405406,-0.7916151445563211
2022,WR, Randall Cobb,-1.02002002002002,-0.37808396631926044
2022,WR, Josh Palmer,-0.7382382382382382,0.06418182888771118
2022,WR, Russell Gage,-0.7287287287287287,-0.08679267502796917
2022,WR, A.J. Green,-1.3393393393393394,-0.6974032856385798
2022,WR, Kadarius Toney,-0.6326326326326326,-0.2046752634987929
2022,WR, Simi Fehoko,-0.23123123123123124,-0.12424188894777131
2022,WR, Juwann Winfree,-0.42792792792792794,-0.2674439145027381
2022,WR, Mack Hollins,-0.7627627627627628,0.0931519755049166
2022,WR, Mike Williams,-0.018018018018018018,0.6239180356827415
2022,WR, Brandon Powell,-1.8683683683683683,-1.065948301242419
2022,WR, Nick Westbrook-Ikhine,-1.3713713713713713,-0.6224459753871519
2022,WR, Robert Woods,-1.2742742742742743,-0.4183595360065949
2022,WR, Jamal Agnew,-1.342842842842843,-0.6474121180003535
2022,WR, Allen Robinson,-0.5395395395395396,-0.004592828122239934
2022,WR, Shi Smith,-1.5355355355355356,-0.7866101395513161
2022,WR, Andy Isabella,-0.4209209209209209,-0.260436907495731
2022,WR, DeVante Parker,-0.8123123123123123,-0.2238709297532827
2022,WR, Darnell Mooney,-0.6311311311311312,-0.042689748572101616
2022,WR, Trent Sherfield,-1.6076076076076076,-0.7516928693399282
2022,WR, Zach Pascal,-1.3973973973973974,-0.7554613436966379
2022,WR, Wan'Dale Robinson,-0.43243243243243246,-0.11146440558205267
2022,WR, Mike Thomas,-0.5395395395395396,-0.3255608549726198
2022,WR, Deonte Harty,-0.498998998998999,-0.3385149855738091
2022,WR, George Pickens,-0.8948948948948949,-0.038980156627215545
2022,WR, Dee Eskridge,-0.988988988988989,-0.5610316198551493
2022,WR, Jaelon Darden,-0.3988988988988989,-0.238414885473709
2022,WR, Tutu Atwell,-1.2247247247247248,-0.6362833421656953
2022,WR, Miles Boykin,-0.45895895895895894,-0.2984749455337691
2022,WR, Chris Conley,-0.5625625625625625,-0.3485838779956427
2022,WR, Phillip Dorsett,-1.4854854854854855,-0.7365600895012661
2022,WR, Bryan Edwards,-0.5515515515515516,-0.33757286698463174
2022,WR, Jalen Guyton,-0.1931931931931932,-0.08620385090973327
2022,WR, KJ Hamler,-0.6236236236236237,-0.3026555967732439
2022,WR, Dax Milne,-0.8663663663663663,-0.4919036683742566
2022,WR, Alec Pierce,-1.2007007007007007,-0.3982806335747513
2022,WR, Kalif Raymond,-1.1786786786786787,-0.3762586115527293
2022,WR, Cam Sims,-1.492992992992993,-0.9045516104339635
2022,WR, DeVonta Smith,0.17217217217217218,1.0280869104398516
2022,WR, Tylan Wallace,-0.5565565565565566,-0.34257787198963674
2022,WR, Justin Watson,-1.8788788788788788,-1.0229641406111996
2022,WR, Breshad Perriman,-0.7702702702702703,-0.39580757227816055
2022,WR, Quez Watkins,-1.411911911911912,-0.6094918447859625
2022,WR, Allen Lazard,-0.4874874874874875,0.261437908496732
2022,WR, River Cracraft,-0.7522522522522522,-0.3777895542601425
2022,WR, Jake Kumerow,-0.4544544544544545,-0.24047576988753464
2022,WR, Scotty Miller,-1.1841841841841843,-0.6492374727668846
2022,WR, David Sills,-0.8053053053053053,-0.43084260731319557
2022,WR, Tyrie Cleveland,-0.33983983983983984,-0.17935582641464995
2022,WR, Dezmon Patmon,-0.07657657657657657,-0.02308190543484661
2022,WR, Jalen Reagor,-1.0505505505505506,-0.5690985102749809
2022,WR, Kendall Hinton,-1.1796796796796796,-0.59123829712065
2022,WR, Andre Baccellia,-0.4864864864864865,-0.2725078019195667
2022,WR, Jeff Smith,-0.7742742742742743,-0.39981157628216457
2022,WR, Montrell Washington,-1.3538538538538538,-0.8724018135782842
2022,WR, Gunner Olszewski,-1.3188188188188188,-0.8373667785432491
2022,WR, Lil'Jordan Humphrey,-0.3918918918918919,-0.231407878466702
2022,WR, David Bell,-1.542042042042042,-0.8466113171995525
2022,WR, KaVontae Turpin,-0.7517517517517518,-0.430783724901372
2022,WR, Josh Gordon,-0.12362362362362363,-0.07012895248189366
2022,WR, Danny Gray,-0.7282282282282282,-0.46075487251957836
2022,WR, Khalil Shakir,-1.1136136136136137,-0.632161573338044
2022,WR, Laviska Shenault,-1.0640640640640642,-0.4221280103633046
2022,WR, Tre'Quan Smith,-0.6626626626626627,-0.23470529352882302
2022,WR, Marquez Callaway,-0.9904904904904905,-0.5090384502149209
2022,WR, Cole Beasley,-0.5185185185185185,-0.30453983395159867
2022,WR, Penny Hart,-0.3858858858858859,-0.225401872460696
2022,WR, Keelan Cole,-0.7987987987987988,-0.3708414296649591
2022,WR, Jalen Tolbert,-0.2752752752752753,-0.16828593299181538
2022,WR, Michael Gallup,-0.8633633633633634,-0.16793263852087392
2022,WR, Tom Kennedy,-0.6646646646646647,-0.3436966378142849
2022,WR, Michael Bandy,-0.9074074074074074,-0.5329447094152977
2022,WR, Quintez Cephus,-0.11161161161161161,-0.058116940469881646
2022,WR, Rondale Moore,-0.3483483483483483,0.07960902078549137
2022,WR, Jalen Nailor,-0.36936936936936937,-0.15539068480244952
2022,WR, Darius Slayton,-0.6001001001001001,0.0953306247423894
2022,WR, Dyami Brown,-0.7302302302302303,-0.3557675322381205
2022,WR, Damiere Byrd,-1.0925925925925926,-0.504151210033563
2022,WR, Tim Jones,-0.5545545545545546,-0.3405758699876348
2022,WR, Velus Jones Jr.,-1.0295295295295295,-0.5480774892539598
2022,WR, Ihmir Smith-Marsette,-0.4209209209209209,-0.260436907495731
2022,WR, Isaiah Hodgins,-0.3328328328328328,0.14861920744273682
2022,WR, Marcus Johnson,-0.4644644644644645,-0.2504857798975446
2022,WR, Terrace Marshall Jr.,-0.8878878878878879,-0.2459518341871283
2022,WR, Tyquan Thornton,-1.0085085085085086,-0.42006712594947904
2022,WR, James Proche,-0.7107107107107107,-0.3897426838603309
2022,WR, Keith Kirkwood,-0.4029029029029029,-0.24241888947771303
2022,WR, Tanner Gentry,-0.16866866866866867,-0.11517399752693872
2022,WR, Stanley Morgan Jr.,-0.16866866866866867,-0.11517399752693872
2022,WR, Rashid Shaheed,-0.4694694694694695,0.06547724194783017
2022,WR, Michael Woods,-0.7462462462462462,-0.4787728905375964
2022,WR, Amari Rodgers,-0.9534534534534534,-0.4720014131778838
